plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20171007t194907-A,37.98643116,-121.4737459,2017-10-07T19:49:07+00,Oil & Gas (1B2),CH4,mf,"[-121.476420074094, 37.984364444577736, -121.47141222816647, 37.98831141607545]",ang,2023-05-14 20:23:24.225114+00:00,,,,,236.0,136.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t194907-B,37.99528725,-121.4781287,2017-10-07T19:49:07+00,Oil & Gas (1B2),CH4,mf,"[-121.48051879992913, 37.99333917450795, -121.47557548965635, 37.99723480649102]",ang,2023-05-14 20:23:24.225052+00:00,,,,,360.0,177.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t201538-A,36.804618,-121.777183,2017-10-07T20:15:38+00,Electricity Generation (1A1),CH4,mf,"[-121.77956987740332, 36.80236681244741, -121.77426202140741, 36.806635617973434]",ang,2023-05-14 20:23:24.212345+00:00,,,,,85.0,29.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t202134-C,36.710079,-121.758769,2017-10-07T20:21:34+00,Solid Waste (6A),CH4,mf,"[-121.76332928527971, 36.70703596404695, -121.75489194896488, 36.71378190945393]",ang,2023-05-14 20:23:24.239278+00:00,,,,,755.0,124.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t202134-E,36.707818,-121.756435,2017-10-07T20:21:34+00,Solid Waste (6A),CH4,mf,"[-121.75867052389047, 36.705866376267004, -121.75362175245682, 36.70993193139602]",ang,2023-05-14 20:23:24.239330+00:00,,,,,97.0,37.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t204208-B,36.529817,-121.404455,2017-10-07T20:42:08+00,Solid Waste (6A),CH4,mf,"[-121.40795420339803, 36.52557504440421, -121.4004997998639, 36.53156510607601]",ang,2023-05-14 20:23:19.264223+00:00,,,,,98.0,34.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t204208-C,36.53149,-121.406066,2017-10-07T20:42:08+00,Solid Waste (6A),CH4,mf,"[-121.40861405349321, 36.529421859318965, -121.40350998151148, 36.533541121866065]",ang,2023-05-14 20:23:19.264166+00:00,,,,,52.0,17.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t205849-A,36.79266603,-120.2527614,2017-10-07T20:58:49+00,Oil & Gas (1B2),CH4,mf,"[-120.25665550572795, 36.78852625754894, -120.24762996825322, 36.79573605144573]",ang,2023-05-14 20:23:28.951776+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t210557-A,36.79266603,-120.2527614,2017-10-07T21:05:57+00,Oil & Gas (1B2),CH4,mf,"[-120.2565046974949, 36.78939592948405, -120.24947954268497, 36.79504064145451]",ang,2023-05-14 20:21:18.072097+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t211503-A,36.58293,-120.054047,2017-10-07T21:15:03+00,Livestock (4B),CH4,mf,"[-120.05896236502427, 36.581476176121484, -120.04995842612199, 36.58870609225808]",ang,2023-05-14 20:23:24.219213+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t221103-A,34.44705,-118.588342,2017-10-07T22:11:03+00,Oil & Gas (1B2),CH4,mf,"[-118.59054606598308, 34.445174705843506, -118.58582106735003, 34.44907116917146]",ang,2023-05-14 20:23:24.209701+00:00,,,,,61.0,49.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171007t221103-B,34.447442,-118.58673,2017-10-07T22:11:03+00,Oil & Gas (1B2),CH4,mf,"[-118.58830899119941, 34.446077149693856, -118.5835838841633, 34.44999074987512]",ang,2023-05-14 20:23:24.209632+00:00,,,,,165.0,80.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t173555-A,34.44705,-118.588342,2017-10-10T17:35:55+00,Oil & Gas (1B2),CH4,mf,"[-118.59137028582485, 34.44629158427713, -118.58662455639421, 34.450188001349325]",ang,2023-05-14 20:23:24.215313+00:00,,,,,333.0,142.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t174049-A,34.44705,-118.588342,2017-10-10T17:40:49+00,Oil & Gas (1B2),CH4,mf,"[-118.59120043238937, 34.4453247186733, -118.586454595157, 34.44923835908971]",ang,2023-05-14 20:23:24.238511+00:00,,,,,445.0,217.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t174516-A,34.44705,-118.588342,2017-10-10T17:45:16+00,Oil & Gas (1B2),CH4,mf,"[-118.59121801569093, 34.44543252376628, -118.58649294996741, 34.449346119931256]",ang,2023-05-14 20:21:18.077008+00:00,,,,,517.0,245.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t175035-A,34.44705,-118.588342,2017-10-10T17:50:35+00,Oil & Gas (1B2),CH4,mf,"[-118.59091320628009, 34.4449992280384, -118.58618821813826, 34.448895690898674]",ang,2023-05-14 20:21:18.074016+00:00,,,,,350.0,201.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t175513-A,34.44705,-118.588342,2017-10-10T17:55:13+00,Oil & Gas (1B2),CH4,mf,"[-118.59152462783801, 34.44509954185117, -118.5867789112628, 34.44901309332074]",ang,2023-05-14 20:23:24.214095+00:00,,,,,618.0,294.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t175958-A,34.44705,-118.588342,2017-10-10T17:59:58+00,Oil & Gas (1B2),CH4,mf,"[-118.59113377090928, 34.44530748591952, -118.58640871204892, 34.449221082259115]",ang,2023-05-14 20:21:18.074172+00:00,,,,,376.0,188.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t182000-A,34.321349,-118.582249,2017-10-10T18:20:00+00,Oil & Gas (1B2),CH4,mf,"[-118.58410217475085, 34.31973539114856, -118.58037741630953, 34.32282512020794]",ang,2023-05-14 20:21:18.076177+00:00,,,,,44.0,16.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t190508-A,34.328168,-118.520114,2017-10-10T19:05:08+00,Solid Waste (6A),CH4,mf,"[-118.52267010828234, 34.326278789554216, -118.51799303175358, 34.33012412635093]",ang,2023-05-14 20:21:18.064034+00:00,,,,,95.0,67.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t191001-A,34.334847,-118.519359,2017-10-10T19:10:01+00,Solid Waste (6A),CH4,mf,"[-118.52174861552554, 34.332885689776035, -118.5168249281608, 34.336951447773764]",ang,2023-05-14 20:23:24.211221+00:00,,,,,99.0,42.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t191001-B,34.326006,-118.512997,2017-10-10T19:10:01+00,Solid Waste (6A),CH4,mf,"[-118.51543361734319, 34.323856313472255, -118.51051044400539, 34.32792208456454]",ang,2023-05-14 20:23:24.211153+00:00,,,,,34.0,14.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t193506-A,35.166557,-119.101862,2017-10-10T19:35:06+00,Livestock (4B),CH4,mf,"[-119.10801062222241, 35.16391234880437, -119.10038776493296, 35.170116880165]",ang,2023-05-14 20:21:18.079150+00:00,,,,,103.0,22.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t193506-B,35.178119,-119.123154,2017-10-10T19:35:06+00,Livestock (4B),CH4,mf,"[-119.12724278196319, 35.17523241905357, -119.1196849516934, 35.18138293451919]",ang,2023-05-14 20:21:18.079201+00:00,,,,,456.0,159.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t194108-A,35.18867,-119.115888,2017-10-10T19:41:08+00,Livestock (4B),CH4,mf,"[-119.12102409254403, 35.18494414492213, -119.11237604077131, 35.19203883345665]",ang,2023-05-14 20:23:24.217849+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t195237-A,35.201439,-119.051943,2017-10-10T19:52:37+00,Livestock (4B),CH4,mf,"[-119.05519228303186, 35.19879083482292, -119.04769805026002, 35.2049415449837]",ang,2023-05-14 20:23:24.227175+00:00,,,,,213.0,67.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t204606-B,35.508559,-119.410639,2017-10-10T20:46:06+00,Solid Waste (6A),CH4,mf,"[-119.41288505443724, 35.50547529141841, -119.40533066018088, 35.51162478630654]",ang,2023-05-14 20:23:24.227416+00:00,,,,,113.0,19.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t205643-A,35.477061,-119.447725,2017-10-10T20:56:43+00,Livestock (4B),CH4,mf,"[-119.45164117117079, 35.47350338803656, -119.44408991660038, 35.47965277360282]",ang,2023-05-14 20:23:24.220077+00:00,,,,,361.0,100.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t213057-A,35.313311,-119.567816,2017-10-10T21:30:57+00,Oil & Gas (1B2),CH4,mf,"[-119.57155925843358, 35.31032554201202, -119.56405678749255, 35.316474545776636]",ang,2023-05-14 20:23:19.260983+00:00,,,,,85.0,65.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t213057-B,35.273482,-119.393568,2017-10-10T21:30:57+00,Oil & Gas (1B2),CH4,mf,"[-119.39754071017127, 35.27075960921886, -119.39004115940145, 35.27690922494944]",ang,2023-05-14 20:23:19.261044+00:00,,,,,263.0,80.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t213926-A,35.293125,-119.56972,2017-10-10T21:39:26+00,Oil & Gas (1B2),CH4,mf,"[-119.57372660838224, 35.29032807361634, -119.56612685802146, 35.29650405082466]",ang,2023-05-14 20:23:24.210994+00:00,,,,,175.0,58.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171010t214752-A,35.293125,-119.56972,2017-10-10T21:47:52+00,Oil & Gas (1B2),CH4,mf,"[-119.57452584771693, 35.29041186487116, -119.56695905100244, 35.29658790811567]",ang,2023-05-14 20:21:18.074634+00:00,,,,,235.0,75.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171012t174516-A,34.568512,-118.153581,2017-10-12T17:45:16+00,Solid Waste (6A),CH4,mf,"[-118.15571514192239, 34.566750123829806, -118.15083727229124, 34.57074969367937]",ang,2023-05-14 20:21:18.068565+00:00,,,,,128.0,33.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171012t195433-A,34.71394111,-114.4933822,2017-10-12T19:54:33+00,Oil & Gas (1B2),CH4,mf,"[-114.49695133533008, 34.713320744559574, -114.49198460800811, 34.71740335159108]",ang,2023-05-14 20:21:18.052084+00:00,,,,,41.0,19.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171012t204106-A,34.306402,-116.821573,2017-10-12T20:41:06+00,Solid Waste (6A),CH4,mf,"[-116.82426854255661, 34.30427372972092, -116.81916741272073, 34.30850633933002]",ang,2023-05-14 20:21:18.071990+00:00,,,,,139.0,67.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171012t205425-A,34.55665073,-117.4501303,2017-10-12T20:54:25+00,Oil & Gas (1B2),CH4,mf,"[-117.45263697948398, 34.55477391024501, -117.4477645981421, 34.558786630418545]",ang,2023-05-14 20:23:19.261102+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t184728-A,35.254551,-119.285793,2017-10-13T18:47:28+00,Oil & Gas (1B2),CH4,mf,"[-119.28951818215764, 35.25130068154235, -119.28201999459112, 35.25745065615139]",ang,2023-05-14 20:21:18.064310+00:00,,,,,96.0,14.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t191520-A,35.317251,-119.254953,2017-10-13T19:15:20+00,Oil & Gas (1B2),CH4,mf,"[-119.25885420088703, 35.31404843112817, -119.25131698715089, 35.32019853262983]",ang,2023-05-14 20:23:19.266422+00:00,,,,,66.0,8.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t193251-A,35.36895,-119.181273,2017-10-13T19:32:51+00,Oil & Gas (1B2),CH4,mf,"[-119.18441578694922, 35.365309454398435, -119.17687363141974, 35.3714866585321]",ang,2023-05-14 20:23:19.263963+00:00,,,,,40.0,17.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t204512-A,35.32914231,-119.6685722,2017-10-13T20:45:12+00,Oil & Gas (1B2),CH4,mf,"[-119.67305239843469, 35.325717586286274, -119.66545071147979, 35.33191939854147]",ang,2023-05-14 20:21:18.069515+00:00,,,,,87.0,48.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t205013-A,35.317453,-119.671091,2017-10-13T20:50:13+00,Oil & Gas (1B2),CH4,mf,"[-119.67483896378197, 35.31410967290829, -119.66701922387709, 35.320518153771786]",ang,2023-05-14 20:21:18.061831+00:00,,,,,192.0,71.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t205013-D,35.318704,-119.660063,2017-10-13T20:50:13+00,Oil & Gas (1B2),CH4,mf,"[-119.66424902409949, 35.31552176940542, -119.65642920109983, 35.321930206462106]",ang,2023-05-14 20:21:18.061948+00:00,,,,,165.0,42.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t205013-E,35.318845,-119.666378,2017-10-13T20:50:13+00,Oil & Gas (1B2),CH4,mf,"[-119.67011291381979, 35.31548811049782, -119.66225900430422, 35.32189650030331]",ang,2023-05-14 20:21:18.061889+00:00,,,,,108.0,28.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t205013-F,35.316186,-119.669865,2017-10-13T20:50:13+00,Oil & Gas (1B2),CH4,mf,"[-119.67373060378429, 35.312877865210766, -119.66591098767863, 35.31928634222691]",ang,2023-05-14 20:21:18.062008+00:00,,,,,86.0,22.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t205447-A,35.306741,-119.70933,2017-10-13T20:54:47+00,Oil & Gas (1B2),CH4,mf,"[-119.7130554429664, 35.30390359779864, -119.70545568693296, 35.31007854364227]",ang,2023-05-14 20:21:18.065317+00:00,,,,,208.0,102.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t205946-A,35.347035,-119.657501,2017-10-13T20:59:46+00,Oil & Gas (1B2),CH4,mf,"[-119.66072528489376, 35.34452948430007, -119.65537989110217, 35.3488706672967]",ang,2023-05-14 20:21:18.059116+00:00,,,,,44.0,29.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t211009-A,35.32914231,-119.6685722,2017-10-13T21:10:09+00,Oil & Gas (1B2),CH4,mf,"[-119.67078498807778, 35.32656235419625, -119.66544074060887, 35.330903571346184]",ang,2023-05-14 20:21:18.074067+00:00,,,,,132.0,45.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t211934-A,35.302579,-119.68979,2017-10-13T21:19:34+00,Oil & Gas (1B2),CH4,mf,"[-119.69410515574492, 35.29284417404268, -119.6771010833201, 35.30670389912487]",ang,2023-05-14 20:23:24.220562+00:00,,,,,489.0,236.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t212517-A,35.32914231,-119.6685722,2017-10-13T21:25:17+00,Oil & Gas (1B2),CH4,mf,"[-119.67107666315944, 35.32727554560629, -119.66598686417146, 35.33141003902032]",ang,2023-05-14 20:23:24.207762+00:00,,,,,436.0,112.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t213130-B,35.323788,-119.677383,2017-10-13T21:31:30+00,Oil & Gas (1B2),CH4,mf,"[-119.6803654453359, 35.32168918700819, -119.6750214854565, 35.32603043222351]",ang,2023-05-14 20:23:24.234373+00:00,,,,,116.0,41.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t213130-C,35.32914231,-119.6685722,2017-10-13T21:31:30+00,Oil & Gas (1B2),CH4,mf,"[-119.67111524359761, 35.326525361417055, -119.665770997439, 35.33086657948769]",ang,2023-05-14 20:23:24.234254+00:00,,,,,111.0,28.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t213605-A,35.31651,-119.671627,2017-10-13T21:36:05+00,Oil & Gas (1B2),CH4,mf,"[-119.67406212533272, 35.314485377006754, -119.66897311643218, 35.31861988261173]",ang,2023-05-14 20:21:18.076495+00:00,,,,,116.0,36.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t214049-B,35.306719,-119.710038,2017-10-13T21:40:49+00,Oil & Gas (1B2),CH4,mf,"[-119.71264101055957, 35.304532777594616, -119.70755255617472, 35.308685317289715]",ang,2023-05-14 20:23:28.951140+00:00,,,,,145.0,48.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t214049-C,35.302579,-119.68979,2017-10-13T21:40:49+00,Oil & Gas (1B2),CH4,mf,"[-119.69209854537043, 35.29915983244511, -119.68438919292144, 35.30545154548869]",ang,2023-05-14 20:23:28.950988+00:00,,,,,544.0,261.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171013t214536-A,35.300923,-119.690396,2017-10-13T21:45:36+00,Oil & Gas (1B2),CH4,mf,"[-119.69278529161379, 35.29915178809406, -119.68790979406312, 35.303130808791686]",ang,2023-05-14 20:23:24.224052+00:00,,,,,65.0,24.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t175348-A,34.334847,-118.519359,2017-10-16T17:53:48+00,Solid Waste (6A),CH4,mf,"[-118.52158140035141, 34.332832428857685, -118.51665771578878, 34.336898187124625]",ang,2023-05-14 20:23:19.261648+00:00,,,,,593.0,224.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t175348-C,34.324311,-118.508542,2017-10-16T17:53:48+00,Solid Waste (6A),CH4,mf,"[-118.51176998574265, 34.322782086047226, -118.50684686837525, 34.32684786296598]",ang,2023-05-14 20:23:19.261707+00:00,,,,,578.0,221.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t175805-A,34.326716,-118.517695,2017-10-16T17:58:05+00,Solid Waste (6A),CH4,mf,"[-118.52106692549475, 34.32525475125883, -118.51592588802738, 34.32950036873551]",ang,2023-05-14 20:23:24.212277+00:00,,,,,63.0,20.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t175805-B,34.326006,-118.512997,2017-10-16T17:58:05+00,Solid Waste (6A),CH4,mf,"[-118.51554135156188, 34.324003352194154, -118.51061816986312, 34.328069123065944]",ang,2023-05-14 20:23:24.212208+00:00,,,,,88.0,27.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t185727-A,34.330173,-118.517469,2017-10-16T18:57:27+00,Solid Waste (6A),CH4,mf,"[-118.51975801256502, 34.32826902067399, -118.51458841270671, 34.33253807182704]",ang,2023-05-14 20:23:19.256157+00:00,,,,,453.0,197.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t185727-B,34.326006,-118.512997,2017-10-16T18:57:27+00,Solid Waste (6A),CH4,mf,"[-118.51531203065355, 34.32343870457961, -118.5100969102453, 34.32776448290884]",ang,2023-05-14 20:21:18.080035+00:00,,,,,158.0,35.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t190200-A,34.328168,-118.520114,2017-10-16T19:02:00+00,Solid Waste (6A),CH4,mf,"[-118.52199611877846, 34.32568673926524, -118.51705100972835, 34.32975254643902]",ang,2023-05-14 20:21:18.053445+00:00,,,,,271.0,90.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t190200-B,34.327527,-118.514682,2017-10-16T19:02:00+00,Solid Waste (6A),CH4,mf,"[-118.51716270063659, 34.32527768393841, -118.51223944770518, 34.32934345189163]",ang,2023-05-14 20:21:18.053253+00:00,,,,,51.0,14.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t190200-C,34.330173,-118.517469,2017-10-16T19:02:00+00,Solid Waste (6A),CH4,mf,"[-118.51975855767313, 34.32818527043024, -118.51483519598875, 34.33226897675782]",ang,2023-05-14 20:21:18.053312+00:00,,,,,53.0,15.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t191057-A,34.44705,-118.588342,2017-10-16T19:10:57+00,Oil & Gas (1B2),CH4,mf,"[-118.59054309256584, 34.44423177102352, -118.58554758855969, 34.448333358242785]",ang,2023-05-14 20:23:24.228186+00:00,,,,,490.0,170.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t191057-C,34.444897,-118.587369,2017-10-16T19:10:57+00,Oil & Gas (1B2),CH4,mf,"[-118.58961832041493, 34.44253024782447, -118.5846447290232, 34.44664982660362]",ang,2023-05-14 20:23:24.228242+00:00,,,,,140.0,38.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t191057-D,34.429025,-118.589925,2017-10-16T19:10:57+00,Waste Water (6B),CH4,mf,"[-118.59254360292803, 34.426946280241836, -118.58763636790313, 34.43101189277856]",ang,2023-05-14 20:23:24.228129+00:00,,,,,90.0,28.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t191530-A,34.44705,-118.588342,2017-10-16T19:15:30+00,Oil & Gas (1B2),CH4,mf,"[-118.59114039634888, 34.44447616300446, -118.58641538411918, 34.44838975967016]",ang,2023-05-14 20:21:18.071938+00:00,,,,,394.0,115.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t191530-B,34.444897,-118.587369,2017-10-16T19:15:30+00,Oil & Gas (1B2),CH4,mf,"[-118.58958790966915, 34.442201149557334, -118.58482157585065, 34.44611474944222]",ang,2023-05-14 20:21:18.071885+00:00,,,,,135.0,30.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t192001-A,34.44705,-118.588342,2017-10-16T19:20:01+00,Oil & Gas (1B2),CH4,mf,"[-118.59071635744975, 34.44491927268972, -118.58574262709311, 34.44903884875226]",ang,2023-05-14 20:23:24.232366+00:00,,,,,549.0,199.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t192001-C,34.444897,-118.587369,2017-10-16T19:20:01+00,Oil & Gas (1B2),CH4,mf,"[-118.59049581879805, 34.443659097429894, -118.58558760688767, 34.44772470608272]",ang,2023-05-14 20:23:24.232423+00:00,,,,,123.0,32.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t192001-D,34.429025,-118.589925,2017-10-16T19:20:01+00,Waste Water (6B),CH4,mf,"[-118.59261925096747, 34.42704086193174, -118.58764657906157, 34.431160442650985]",ang,2023-05-14 20:23:24.232480+00:00,,,,,70.0,43.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t192429-A,34.44705,-118.588342,2017-10-16T19:24:29+00,Oil & Gas (1B2),CH4,mf,"[-118.59031618515729, 34.44435497382323, -118.58557040096751, 34.44826861593405]",ang,2023-05-14 20:21:18.068739+00:00,,,,,433.0,122.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t192429-B,34.444897,-118.587369,2017-10-16T19:24:29+00,Oil & Gas (1B2),CH4,mf,"[-118.5898662637893, 34.44245916141174, -118.58514141622233, 34.44635562682511]",ang,2023-05-14 20:21:18.068792+00:00,,,,,303.0,69.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t194751-A,34.326006,-118.512997,2017-10-16T19:47:51+00,Solid Waste (6A),CH4,mf,"[-118.51556439360677, 34.32401397916725, -118.51061948252962, 34.32811568361699]",ang,2023-05-14 20:23:19.262805+00:00,,,,,196.0,57.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t195222-A,34.328168,-118.520114,2017-10-16T19:52:22+00,Solid Waste (6A),CH4,mf,"[-118.52137242315592, 34.32580095701573, -118.51644914728575, 34.32986671855351]",ang,2023-05-14 20:21:18.061090+00:00,,,,,230.0,97.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t195222-B,34.327133,-118.516011,2017-10-16T19:52:22+00,Solid Waste (6A),CH4,mf,"[-118.51949337823649, 34.32448513928767, -118.51356807687138, 34.329396440164736]",ang,2023-05-14 20:21:18.061148+00:00,,,,,347.0,116.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t202039-A,34.40608,-118.99181,2017-10-16T20:20:39+00,Solid Waste (6A),CH4,mf,"[-119.00259848538067, 34.40183367279669, -118.9897165216859, 34.41246184687883]",ang,2023-05-14 20:21:18.068954+00:00,,,,,522.0,345.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t202039-B,34.403516,-118.996971,2017-10-16T20:20:39+00,Solid Waste (6A),CH4,mf,"[-118.99971095843422, 34.402323179965535, -118.99492698520942, 34.40627029814885]",ang,2023-05-14 20:21:18.068901+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t202900-C,34.403808,-118.996014,2017-10-16T20:29:00+00,Solid Waste (6A),CH4,mf,"[-119.00137736740791, 34.4019823537081, -118.9928861574131, 34.40900519286881]",ang,2023-05-14 20:23:24.211791+00:00,,,,,781.0,406.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t202900-D,34.407507,-118.993792,2017-10-16T20:29:00+00,Solid Waste (6A),CH4,mf,"[-118.99687479129881, 34.40402039344226, -118.98968823359435, 34.40994962417917]",ang,2023-05-14 20:23:24.211860+00:00,,,,,1467.0,857.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t204547-B,34.404137,-118.998268,2017-10-16T20:45:47+00,Solid Waste (6A),CH4,mf,"[-119.00272047700889, 34.40137421413549, -118.99041851349392, 34.41150686183906]",ang,2023-05-14 20:23:19.267088+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t204547-C,34.403808,-118.996014,2017-10-16T20:45:47+00,Solid Waste (6A),CH4,mf,"[-119.00272047700889, 34.40137421413549, -118.99041851349392, 34.41150686183906]",ang,2023-05-14 20:23:19.267145+00:00,,,,,371.0,202.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t204547-D,34.40586,-118.99502,2017-10-16T20:45:47+00,Solid Waste (6A),CH4,mf,"[-119.00269981522644, 34.40137455050792, -118.9903978515425, 34.411507198307866]",ang,2023-05-14 20:23:19.267202+00:00,,,,,1446.0,927.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
